date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition
1/1/2022,9:00 PM,77,100,5,29.81,Mostly Cloudy
1/1/2022,9:30 PM,77,100,3,29.81,Mostly Cloudy
1/1/2022,10:00 PM,77,94,2,29.81,Mostly Cloudy
1/1/2022,10:30 PM,75,100,0,29.81,Mostly Cloudy
1/1/2022,11:00 PM,77,94,5,29.81,Mostly Cloudy
1/1/2022,11:30 PM,77,94,5,29.81,Mostly Cloudy
1/2/2022,12:00 AM,77,94,3,29.81,Mostly Cloudy
1/2/2022,12:30 AM,79,83,3,29.81,Mostly Cloudy
1/2/2022,1:00 AM,79,83,3,29.79,Mostly Cloudy
1/2/2022,1:30 AM,79,83,9,29.79,Mostly Cloudy
1/2/2022,2:00 AM,79,83,10,29.79,Mostly Cloudy
1/2/2022,2:30 AM,79,78,10,29.79,Mostly Cloudy
1/2/2022,3:00 AM,79,78,8,29.76,Mostly Cloudy
1/2/2022,3:30 AM,79,78,8,29.76,Mostly Cloudy
1/2/2022,4:00 AM,79,78,9,29.76,Mostly Cloudy
1/2/2022,4:30 AM,77,83,6,29.76,Mostly Cloudy
1/2/2022,5:00 AM,77,83,3,29.76,Partly Cloudy
1/2/2022,5:30 AM,77,89,6,29.76,Mostly Cloudy
1/2/2022,6:00 AM,75,100,12,29.76,Light Rain
1/2/2022,6:30 AM,75,100,5,29.76,Light Rain
1/2/2022,7:00 AM,75,100,9,29.79,Rain
1/2/2022,7:30 AM,73,100,6,29.79,Light Rain
1/2/2022,8:00 AM,73,100,5,29.81,Rain
1/2/2022,8:30 AM,75,100,5,29.84,Light Rain
1/2/2022,9:00 AM,77,100,2,29.84,Cloudy
1/2/2022,9:30 AM,79,94,2,29.81,Cloudy
1/2/2022,10:00 AM,79,94,0,29.81,Light Rain
1/2/2022,10:30 AM,75,100,10,29.84,Heavy Rain
1/2/2022,11:00 AM,75,100,9,29.81,Light Rain
1/2/2022,11:30 AM,77,100,6,29.81,Cloudy
1/2/2022,12:00 PM,79,94,3,29.81,Cloudy
1/2/2022,12:30 PM,79,94,6,29.79,Light Rain
1/2/2022,1:00 PM,79,94,8,29.79,Light Rain
1/2/2022,1:30 PM,81,89,7,29.76,Cloudy
1/2/2022,2:00 PM,79,89,14,29.73,Showers in the Vicinity
1/2/2022,2:30 PM,81,89,10,29.73,Showers in the Vicinity
1/2/2022,3:00 PM,82,84,8,29.70,Mostly Cloudy
1/2/2022,3:30 PM,84,79,8,29.70,Mostly Cloudy
1/2/2022,4:00 PM,84,74,10,29.73,Mostly Cloudy
1/2/2022,4:30 PM,84,74,10,29.70,Mostly Cloudy
1/2/2022,5:00 PM,84,70,16,29.73,Mostly Cloudy
1/2/2022,5:30 PM,82,74,10,29.73,Partly Cloudy
1/2/2022,6:00 PM,82,74,9,29.76,Partly Cloudy
1/2/2022,6:30 PM,81,79,10,29.76,Mostly Cloudy
1/2/2022,7:00 PM,81,79,7,29.79,Mostly Cloudy
1/2/2022,7:30 PM,79,83,6,29.79,Light Rain
1/2/2022,8:00 PM,79,83,6,29.79,Mostly Cloudy
1/2/2022,8:30 PM,77,89,5,29.79,Mostly Cloudy
1/2/2022,9:00 PM,79,83,5,29.81,Partly Cloudy
1/2/2022,9:30 PM,77,89,0,29.81,Fair
1/2/2022,10:00 PM,77,89,0,29.81,Fair
1/2/2022,11:00 PM,75,100,0,29.81,Partly Cloudy
1/2/2022,11:30 PM,75,100,5,29.81,Mostly Cloudy
1/3/2022,12:00 AM,75,100,12,29.81,Light Rain
1/3/2022,12:30 AM,75,100,2,29.81,Mostly Cloudy
1/3/2022,1:00 AM,75,100,5,29.81,Mostly Cloudy
1/3/2022,1:30 AM,75,100,5,29.81,Light Rain
1/3/2022,2:00 AM,73,100,10,29.79,Light Rain
1/3/2022,2:30 AM,73,100,8,29.79,Light Rain
1/3/2022,3:00 AM,75,100,5,29.76,Light Rain
1/3/2022,3:30 AM,75,100,6,29.76,Light Rain
1/3/2022,4:00 AM,73,100,3,29.76,Mostly Cloudy
1/3/2022,4:30 AM,73,100,7,29.76,Mostly Cloudy
1/3/2022,5:00 AM,73,100,7,29.76,Mostly Cloudy
1/3/2022,5:30 AM,73,100,3,29.73,Light Rain
1/3/2022,6:00 AM,73,100,5,29.73,Light Rain
1/3/2022,6:30 AM,73,100,3,29.76,Light Rain
1/3/2022,7:00 AM,73,100,3,29.76,Light Rain
1/3/2022,7:30 AM,75,100,0,29.76,Light Rain
1/3/2022,8:00 AM,75,100,3,29.79,Light Rain
1/3/2022,8:30 AM,75,100,2,29.79,Light Rain
1/3/2022,9:00 AM,77,100,0,29.79,Light Rain
1/3/2022,9:30 AM,77,100,5,29.79,Light Rain
1/3/2022,10:00 AM,79,94,6,29.79,Light Rain
1/3/2022,10:30 AM,79,100,5,29.79,Light Rain
1/3/2022,11:00 AM,81,94,6,29.79,Light Rain
1/3/2022,11:30 AM,77,94,13,29.76,Light Rain
1/3/2022,12:00 PM,77,100,9,29.76,Light Rain
1/3/2022,12:30 PM,81,89,10,29.76,Showers in the Vicinity
1/3/2022,1:00 PM,77,94,9,29.73,Light Rain
1/3/2022,1:30 PM,79,94,9,29.73,Light Rain
1/3/2022,2:00 PM,79,89,9,29.70,Light Rain
1/3/2022,2:30 PM,79,94,12,29.70,Showers in the Vicinity
1/3/2022,3:00 PM,81,89,8,29.70,Showers in the Vicinity
1/3/2022,3:30 PM,81,89,9,29.70,Mostly Cloudy
1/3/2022,4:00 PM,81,89,8,29.70,Mostly Cloudy
1/3/2022,4:30 PM,81,89,7,29.70,Mostly Cloudy
1/3/2022,5:00 PM,81,89,7,29.70,Mostly Cloudy
1/3/2022,5:30 PM,81,89,8,29.73,Mostly Cloudy
1/3/2022,6:00 PM,81,79,8,29.73,Partly Cloudy
1/3/2022,6:30 PM,79,83,7,29.73,Fair
1/3/2022,7:00 PM,79,83,5,29.73,Fair
1/3/2022,7:30 PM,79,83,6,29.76,Fair
1/3/2022,8:00 PM,77,89,0,29.76,Fair
1/3/2022,8:30 PM,77,94,2,29.79,Fair
1/3/2022,9:00 PM,77,94,2,29.79,Partly Cloudy
1/3/2022,9:30 PM,77,94,2,29.79,Mostly Cloudy
1/3/2022,10:00 PM,75,100,3,29.81,Mostly Cloudy
1/3/2022,10:30 PM,75,100,0,29.81,Mostly Cloudy
1/3/2022,11:00 PM,75,100,0,29.81,Mostly Cloudy
1/3/2022,11:30 PM,75,100,2,29.81,Partly Cloudy
1/4/2022,12:00 AM,75,100,3,29.81,Mostly Cloudy
1/4/2022,12:30 AM,75,100,0,29.81,Partly Cloudy
1/4/2022,1:00 AM,75,100,2,29.79,Partly Cloudy
1/4/2022,1:30 AM,75,100,5,29.79,Partly Cloudy
1/4/2022,2:00 AM,75,100,3,29.76,Partly Cloudy
1/4/2022,2:30 AM,73,100,0,29.76,Partly Cloudy
1/4/2022,3:00 AM,73,100,2,29.76,Partly Cloudy
1/4/2022,3:30 AM,73,100,0,29.76,Partly Cloudy
1/4/2022,4:00 AM,73,100,0,29.76,Partly Cloudy
1/4/2022,4:30 AM,73,100,0,29.76,Partly Cloudy
1/4/2022,5:00 AM,73,100,0,29.76,Fair
1/4/2022,5:30 AM,73,100,0,29.76,Light Rain
1/4/2022,6:00 AM,75,100,0,29.76,Light Rain
1/4/2022,6:30 AM,75,100,0,29.79,Partly Cloudy
1/4/2022,7:00 AM,75,100,0,29.79,Partly Cloudy
1/4/2022,7:30 AM,77,94,0,29.81,Partly Cloudy
1/4/2022,8:00 AM,79,89,0,29.81,Partly Cloudy
1/4/2022,8:30 AM,81,84,7,29.81,Partly Cloudy
1/4/2022,9:00 AM,82,79,9,29.81,Fair
1/4/2022,9:30 AM,84,74,12,29.81,Fair
1/4/2022,10:00 AM,86,70,13,29.81,Partly Cloudy
1/4/2022,10:30 AM,86,66,17,29.81,Fair
1/4/2022,11:00 AM,88,66,14,29.81,Fair
1/4/2022,11:30 AM,88,66,18,29.79,Fair
1/4/2022,12:00 PM,88,62,17,29.79,Fair
1/4/2022,12:30 PM,88,62,16,29.76,Fair
1/4/2022,1:00 PM,88,62,14,29.76,Partly Cloudy
1/4/2022,1:30 PM,90,59,12,29.73,Partly Cloudy
1/4/2022,2:00 PM,88,62,15,29.73,Partly Cloudy
1/4/2022,2:30 PM,88,62,14,29.70,Fair
1/4/2022,3:00 PM,88,62,13,29.70,Fair
1/4/2022,3:30 PM,88,62,14,29.70,Fair
1/4/2022,4:00 PM,86,66,14,29.70,Fair
1/4/2022,4:30 PM,86,66,14,29.70,Fair
1/4/2022,5:00 PM,86,66,15,29.73,Fair
1/4/2022,5:30 PM,84,70,12,29.73,Fair
1/4/2022,6:00 PM,82,74,10,29.73,Fair
1/4/2022,6:30 PM,81,79,10,29.76,Fair
1/4/2022,7:00 PM,81,79,8,29.76,Fair
1/4/2022,7:30 PM,81,79,7,29.76,Fair
1/4/2022,8:00 PM,79,83,8,29.79,Fair
1/4/2022,8:30 PM,79,89,8,29.79,Fair
1/4/2022,9:00 PM,77,94,7,29.81,Fair
1/4/2022,9:30 PM,77,100,5,29.81,Fair
1/4/2022,10:00 PM,77,94,7,29.81,Partly Cloudy
1/4/2022,10:30 PM,77,100,5,29.81,Partly Cloudy
1/4/2022,11:00 PM,77,100,3,29.81,Partly Cloudy
1/4/2022,11:30 PM,77,100,3,29.81,Light Rain
1/5/2022,12:00 AM,77,100,3,29.81,Light Rain
1/5/2022,12:30 AM,77,100,3,29.81,Light Rain
1/5/2022,1:00 AM,77,100,0,29.81,Mostly Cloudy
1/5/2022,1:30 AM,75,100,0,29.79,Mostly Cloudy
1/5/2022,2:00 AM,75,100,0,29.76,Mostly Cloudy
1/5/2022,2:30 AM,75,100,0,29.76,Mostly Cloudy
1/5/2022,3:00 AM,75,100,0,29.76,Mostly Cloudy
1/5/2022,3:30 AM,75,100,0,29.76,Partly Cloudy
1/5/2022,4:00 AM,75,100,0,29.73,Partly Cloudy
1/5/2022,4:30 AM,75,100,0,29.73,Partly Cloudy
1/5/2022,5:00 AM,75,100,0,29.76,Partly Cloudy
1/5/2022,5:30 AM,75,100,2,29.76,Partly Cloudy
1/5/2022,6:00 AM,75,100,0,29.76,Partly Cloudy
1/5/2022,6:30 AM,75,100,0,29.79,Mostly Cloudy
1/5/2022,7:00 AM,75,100,0,29.79,Mostly Cloudy
1/5/2022,7:30 AM,77,100,3,29.79,Mostly Cloudy
1/5/2022,8:00 AM,77,100,5,29.81,Mostly Cloudy
1/5/2022,8:30 AM,79,89,3,29.81,Mostly Cloudy
1/5/2022,9:00 AM,81,84,0,29.84,Partly Cloudy
1/5/2022,9:30 AM,82,74,3,29.84,Partly Cloudy
1/5/2022,10:00 AM,84,70,3,29.84,Mostly Cloudy
1/5/2022,10:30 AM,84,70,6,29.84,Mostly Cloudy
1/5/2022,11:00 AM,84,70,10,29.81,Mostly Cloudy
1/5/2022,11:30 AM,84,70,7,29.81,Mostly Cloudy
1/5/2022,12:00 PM,84,70,9,29.79,Mostly Cloudy
1/5/2022,12:30 PM,84,70,10,29.79,Mostly Cloudy
1/5/2022,1:00 PM,86,66,14,29.76,Mostly Cloudy
1/5/2022,1:30 PM,88,62,13,29.76,Mostly Cloudy
1/5/2022,2:30 PM,86,66,12,29.73,Mostly Cloudy
1/5/2022,3:00 PM,88,62,15,29.73,Partly Cloudy
1/5/2022,3:30 PM,88,62,13,29.70,Fair
1/5/2022,4:00 PM,86,66,12,29.70,Fair
1/5/2022,4:30 PM,86,66,12,29.70,Fair
1/5/2022,5:00 PM,86,66,14,29.73,Fair
1/5/2022,5:30 PM,84,70,10,29.73,Fair
1/5/2022,6:00 PM,82,74,13,29.73,Fair
1/5/2022,6:30 PM,81,79,9,29.73,Fair
1/5/2022,7:00 PM,81,79,7,29.76,Fair
1/5/2022,7:30 PM,81,79,7,29.76,Partly Cloudy
1/5/2022,8:00 PM,81,79,7,29.79,Partly Cloudy
1/5/2022,8:30 PM,81,79,6,29.79,Partly Cloudy
1/5/2022,9:00 PM,79,89,5,29.79,Partly Cloudy
1/5/2022,9:30 PM,79,89,5,29.81,Partly Cloudy
1/5/2022,10:00 PM,77,100,5,29.81,Partly Cloudy
1/5/2022,10:30 PM,77,100,5,29.81,Light Rain
1/5/2022,11:00 PM,77,100,7,29.79,Mostly Cloudy
1/5/2022,11:30 PM,77,94,2,29.79,Mostly Cloudy
1/6/2022,12:00 AM,77,94,0,29.79,Mostly Cloudy
1/6/2022,12:30 AM,77,94,0,29.79,Mostly Cloudy
1/6/2022,1:00 AM,77,94,0,29.79,Mostly Cloudy
1/6/2022,1:30 AM,77,94,2,29.79,Mostly Cloudy
1/6/2022,2:00 AM,75,100,0,29.76,Mostly Cloudy
1/6/2022,2:30 AM,75,100,0,29.76,Mostly Cloudy
1/6/2022,3:00 AM,75,100,0,29.76,Mostly Cloudy
1/6/2022,3:30 AM,75,100,0,29.76,Mostly Cloudy
1/6/2022,4:00 AM,75,100,0,29.76,Mostly Cloudy
1/6/2022,4:30 AM,75,100,0,29.76,Mostly Cloudy
1/6/2022,5:00 AM,75,100,0,29.76,Mostly Cloudy
1/6/2022,5:30 AM,75,100,0,29.76,Mostly Cloudy
1/6/2022,6:00 AM,75,100,3,29.76,Mostly Cloudy
1/6/2022,6:30 AM,77,100,0,29.79,Mostly Cloudy
1/6/2022,7:00 AM,77,100,0,29.79,Mostly Cloudy
1/6/2022,7:30 AM,77,100,3,29.79,Mostly Cloudy
1/6/2022,8:00 AM,77,100,3,29.81,Mostly Cloudy
1/6/2022,8:30 AM,79,100,5,29.81,Mostly Cloudy
1/6/2022,9:00 AM,79,94,5,29.84,Mostly Cloudy
1/6/2022,9:30 AM,79,94,5,29.84,Mostly Cloudy
1/6/2022,10:00 AM,82,84,7,29.84,Mostly Cloudy
1/6/2022,10:30 AM,84,74,8,29.84,Mostly Cloudy
1/6/2022,11:00 AM,84,74,8,29.81,Mostly Cloudy
1/6/2022,11:30 AM,86,70,8,29.81,Mostly Cloudy
1/6/2022,12:00 PM,86,70,10,29.79,Partly Cloudy
1/6/2022,12:30 PM,84,74,9,29.79,Partly Cloudy
1/6/2022,1:00 PM,88,66,14,29.76,Partly Cloudy
1/6/2022,1:30 PM,90,59,14,29.76,Partly Cloudy
1/6/2022,2:00 PM,88,62,14,29.73,Partly Cloudy
1/6/2022,2:30 PM,88,62,13,29.73,Partly Cloudy
1/6/2022,3:00 PM,86,66,12,29.73,Partly Cloudy
1/6/2022,3:30 PM,86,66,10,29.73,Partly Cloudy
1/6/2022,4:00 PM,88,62,13,29.73,Partly Cloudy
1/6/2022,4:30 PM,86,66,13,29.73,Partly Cloudy
1/6/2022,5:00 PM,86,66,12,29.73,Partly Cloudy
1/6/2022,6:30 PM,82,74,9,29.76,Partly Cloudy
1/6/2022,7:00 PM,81,79,7,29.76,Fair
1/6/2022,7:30 PM,81,84,7,29.79,Fair
1/6/2022,8:00 PM,79,89,5,29.79,Partly Cloudy
1/6/2022,8:30 PM,81,84,5,29.81,Partly Cloudy
1/6/2022,9:00 PM,79,89,7,29.81,Partly Cloudy
1/6/2022,9:30 PM,79,83,3,29.81,Partly Cloudy
1/6/2022,10:00 PM,77,94,2,29.81,Fair
1/6/2022,10:30 PM,77,94,2,29.81,Fair
1/6/2022,11:00 PM,77,100,0,29.81,Partly Cloudy
1/6/2022,11:30 PM,77,100,0,29.81,Partly Cloudy
1/7/2022,12:00 AM,77,100,2,29.81,Partly Cloudy
1/7/2022,12:30 AM,77,100,0,29.81,Partly Cloudy
1/7/2022,1:00 AM,77,100,3,29.79,Fair
1/7/2022,1:30 AM,75,100,3,29.79,Fair
1/7/2022,2:00 AM,75,100,2,29.79,Fair
1/7/2022,2:30 AM,75,100,2,29.79,Partly Cloudy
1/7/2022,3:00 AM,77,100,3,29.76,Mostly Cloudy
1/7/2022,3:30 AM,77,100,0,29.76,Partly Cloudy
1/7/2022,4:00 AM,75,100,2,29.76,Fair
1/7/2022,4:30 AM,75,100,3,29.76,Fair
1/7/2022,5:00 AM,75,100,2,29.76,Fair
1/7/2022,5:30 AM,75,100,2,29.76,Fair
1/7/2022,6:00 AM,75,100,0,29.76,Fair
1/7/2022,6:30 AM,75,100,5,29.79,Fair
1/7/2022,7:00 AM,75,100,2,29.79,Fair
1/7/2022,7:30 AM,77,100,2,29.79,Fair
1/7/2022,8:00 AM,81,84,0,29.81,Fair
1/7/2022,8:30 AM,81,84,3,29.84,Fair
1/7/2022,9:00 AM,82,79,6,29.84,Fair
1/7/2022,9:30 AM,82,74,8,29.84,Partly Cloudy
1/7/2022,10:00 AM,84,74,14,29.84,Partly Cloudy
1/7/2022,10:30 AM,86,66,14,29.81,Partly Cloudy
1/7/2022,11:00 AM,86,66,15,29.81,Fair
1/7/2022,11:30 AM,88,62,16,29.81,Fair
1/7/2022,12:00 PM,88,62,15,29.81,Fair
1/7/2022,12:30 PM,88,62,16,29.79,Fair
1/7/2022,1:00 PM,90,59,16,29.79,Fair
1/7/2022,1:30 PM,90,59,20,29.76,Fair
1/7/2022,2:00 PM,88,62,15,29.76,Fair
1/7/2022,2:30 PM,88,62,15,29.76,Fair
1/7/2022,3:00 PM,88,62,14,29.73,Fair
1/7/2022,3:30 PM,88,62,16,29.73,Fair
1/7/2022,4:00 PM,86,66,14,29.73,Fair
1/7/2022,4:30 PM,86,66,13,29.73,Fair
1/7/2022,5:00 PM,86,66,15,29.76,Fair
1/7/2022,5:30 PM,84,70,14,29.76,Fair
1/7/2022,6:00 PM,82,74,12,29.76,Fair
1/7/2022,6:30 PM,82,74,9,29.79,Fair
1/7/2022,7:00 PM,81,79,9,29.79,Fair
1/7/2022,7:30 PM,81,79,7,29.81,Fair
1/7/2022,8:00 PM,81,84,7,29.81,Fair
1/7/2022,8:30 PM,81,79,6,29.81,Fair
1/7/2022,9:00 PM,81,84,6,29.81,Fair
1/7/2022,9:30 PM,81,79,5,29.81,Fair
1/7/2022,10:00 PM,79,89,3,29.84,Fair
1/7/2022,10:30 PM,77,100,5,29.84,Fair
1/7/2022,11:00 PM,77,94,3,29.81,Fair
1/7/2022,11:30 PM,77,94,3,29.81,Fair
1/8/2022,12:00 AM,79,89,3,29.81,Partly Cloudy
1/8/2022,12:30 AM,77,94,3,29.81,Partly Cloudy
1/8/2022,1:00 AM,77,94,5,29.79,Partly Cloudy
1/8/2022,1:30 AM,79,89,5,29.79,Partly Cloudy
1/8/2022,2:00 AM,77,94,3,29.79,Partly Cloudy
1/8/2022,2:30 AM,77,100,5,29.79,Mostly Cloudy
1/8/2022,3:00 AM,77,100,5,29.76,Mostly Cloudy
1/8/2022,3:30 AM,77,100,3,29.76,Light Rain
1/8/2022,4:00 AM,77,100,0,29.76,Light Rain
1/8/2022,4:30 AM,77,100,0,29.76,Mostly Cloudy
1/8/2022,5:00 AM,77,100,3,29.76,Mostly Cloudy
1/8/2022,5:30 AM,77,94,3,29.76,Partly Cloudy
1/8/2022,6:00 AM,77,94,5,29.79,Fair
1/8/2022,6:30 AM,77,100,5,29.79,Fair
1/8/2022,7:00 AM,77,94,3,29.79,Fair
1/8/2022,7:30 AM,77,94,3,29.81,Fair
1/8/2022,8:00 AM,81,89,6,29.81,Partly Cloudy
1/8/2022,8:30 AM,81,94,5,29.84,Fair
1/8/2022,9:00 AM,82,79,12,29.84,Partly Cloudy
1/8/2022,9:30 AM,86,70,14,29.84,Partly Cloudy
1/8/2022,10:00 AM,86,70,10,29.84,Partly Cloudy
1/8/2022,10:30 AM,86,70,14,29.84,Partly Cloudy
1/8/2022,11:00 AM,86,70,16,29.81,Partly Cloudy
1/8/2022,11:30 AM,88,66,16,29.81,Partly Cloudy
1/8/2022,12:00 PM,88,62,15,29.81,Partly Cloudy
1/8/2022,12:30 PM,90,62,14,29.79,Partly Cloudy
1/8/2022,1:00 PM,90,62,15,29.79,Partly Cloudy
1/8/2022,1:30 PM,88,62,17,29.76,Partly Cloudy
1/8/2022,2:00 PM,88,62,16,29.76,Partly Cloudy
1/8/2022,2:30 PM,88,62,14,29.73,Partly Cloudy
1/8/2022,3:00 PM,88,62,15,29.73,Partly Cloudy
1/8/2022,3:30 PM,88,62,15,29.73,Fair
1/8/2022,4:00 PM,86,66,16,29.70,Fair
1/8/2022,4:30 PM,86,66,16,29.73,Fair
1/8/2022,5:00 PM,84,74,14,29.73,Fair
1/8/2022,5:30 PM,84,70,14,29.73,Fair
1/8/2022,6:00 PM,82,74,12,29.76,Fair
1/8/2022,6:30 PM,82,79,10,29.76,Fair
1/8/2022,7:00 PM,81,84,8,29.76,Fair
1/8/2022,7:30 PM,81,84,8,29.76,Fair
1/8/2022,8:00 PM,81,84,7,29.79,Fair
1/8/2022,8:30 PM,81,84,6,29.81,Fair
1/8/2022,9:00 PM,81,84,6,29.81,Fair
1/8/2022,9:30 PM,79,89,3,29.81,Fair
1/8/2022,10:00 PM,79,89,2,29.81,Fair
1/8/2022,10:30 PM,79,89,2,29.81,Fair
1/8/2022,11:00 PM,79,89,5,29.81,Fair
1/8/2022,11:30 PM,77,94,2,29.81,Fair
1/9/2022,12:00 AM,77,94,0,29.81,Fair
1/9/2022,12:30 AM,77,94,5,29.79,Fair
1/9/2022,1:00 AM,77,94,2,29.79,Fair
1/9/2022,1:30 AM,77,94,2,29.79,Fair
1/9/2022,2:00 AM,75,100,2,29.79,Fair
1/9/2022,2:30 AM,75,100,2,29.76,Fair
1/9/2022,3:00 AM,75,100,5,29.76,Fair
1/9/2022,3:30 AM,75,94,3,29.76,Fair
1/9/2022,4:00 AM,75,100,0,29.76,Fair
1/9/2022,4:30 AM,75,100,3,29.76,Fair
1/9/2022,5:00 AM,75,100,2,29.76,Fair
1/9/2022,5:30 AM,75,100,3,29.76,Fair
1/9/2022,6:00 AM,75,100,3,29.76,Fair
1/9/2022,6:30 AM,75,100,5,29.79,Fair
1/9/2022,7:00 AM,75,100,0,29.79,Fair
1/9/2022,7:30 AM,77,100,0,29.79,Fair
1/9/2022,8:00 AM,79,89,3,29.81,Fair
1/9/2022,8:30 AM,81,84,3,29.81,Fair
1/9/2022,9:00 AM,81,84,5,29.81,Partly Cloudy
1/9/2022,9:30 AM,81,84,5,29.81,Partly Cloudy
1/9/2022,10:00 AM,86,70,9,29.81,Partly Cloudy
1/9/2022,10:30 AM,86,66,10,29.79,Partly Cloudy
1/9/2022,11:00 AM,86,66,12,29.79,Fair
1/9/2022,11:30 AM,88,62,16,29.76,Fair
1/9/2022,12:00 PM,88,62,15,29.76,Fair
1/9/2022,12:30 PM,88,62,14,29.73,Fair
1/9/2022,1:00 PM,88,58,15,29.73,Fair
1/9/2022,1:30 PM,88,58,15,29.70,Fair
1/9/2022,2:00 PM,88,58,15,29.70,Fair
1/9/2022,2:30 PM,88,58,15,29.70,Fair
1/9/2022,3:00 PM,88,58,14,29.67,Fair
1/9/2022,3:30 PM,88,58,16,29.67,Fair
1/9/2022,4:00 PM,86,62,14,29.70,Fair
1/9/2022,4:30 PM,84,66,13,29.70,Fair
1/9/2022,5:00 PM,84,66,12,29.70,Fair
1/9/2022,5:30 PM,82,70,10,29.70,Fair
1/9/2022,6:00 PM,82,70,9,29.73,Fair
1/9/2022,6:30 PM,81,74,9,29.73,Fair
1/9/2022,7:00 PM,81,74,6,29.73,Fair
1/9/2022,7:30 PM,79,83,5,29.73,Fair
1/9/2022,8:00 PM,79,83,2,29.76,Fair
1/9/2022,8:30 PM,79,83,3,29.76,Fair
1/9/2022,9:00 PM,79,83,3,29.76,Fair
1/9/2022,9:30 PM,79,83,5,29.76,Fair
1/9/2022,10:00 PM,77,89,5,29.79,Fair
1/9/2022,10:30 PM,75,100,2,29.79,Fair
1/9/2022,11:00 PM,77,89,5,29.79,Fair
1/9/2022,11:30 PM,75,94,5,29.79,Fair
1/10/2022,12:00 AM,75,94,5,29.79,Fair
1/10/2022,12:30 AM,75,100,3,29.79,Fair
1/10/2022,1:00 AM,75,100,6,29.76,Fair
1/10/2022,1:30 AM,75,100,3,29.76,Fair
1/10/2022,2:00 AM,75,100,0,29.76,Fair
1/10/2022,2:30 AM,75,100,0,29.73,Fair
1/10/2022,3:00 AM,73,100,0,29.73,Fair
1/10/2022,3:30 AM,73,100,0,29.73,Partly Cloudy
1/10/2022,4:00 AM,73,100,2,29.76,Partly Cloudy
1/10/2022,4:30 AM,73,100,2,29.76,Partly Cloudy
1/10/2022,5:00 AM,73,100,0,29.76,Partly Cloudy
1/10/2022,5:30 AM,73,100,0,29.76,Fair
1/10/2022,6:00 AM,73,100,0,29.76,Fair
1/10/2022,6:30 AM,73,100,0,29.76,Fair
1/10/2022,7:00 AM,73,100,0,29.79,Fair
1/10/2022,7:30 AM,75,100,2,29.79,Fair
1/10/2022,8:00 AM,79,89,3,29.79,Fair
1/10/2022,8:30 AM,81,84,3,29.81,Fair
1/10/2022,9:00 AM,81,79,5,29.81,Fair
1/10/2022,9:30 AM,82,79,7,29.81,Fair
1/10/2022,10:00 AM,84,74,6,29.81,Partly Cloudy
